0.549998,-0.0929994,0.5,0.016
0.559998,-0.0629995,0.5,0.017
0.569998,-0.0339995,0.5,0.017
0.579998,-0.00599947,0.5,0.016
0.589998,0.0210005,0.5,0.017
0.599998,0.0470005,0.5,0.017
0.609998,0.0720005,0.5,0.016
0.619998,0.0960005,0.5,0.017
0.629998,0.119,0.5,0.017
0.639998,0.141,0.5,0.016
0.649998,0.162,0.5,0.017
0.659998,0.182,0.5,0.017
0.669998,0.201,0.5,0.016
0.679998,0.219,0.5,0.017
0.689998,0.236,0.5,0.017
0.699998,0.252,0.5,0.017
0.709998,0.267,0.5,0.016
0.719998,0.281,0.5,0.017
0.729998,0.294,0.5,0.016
0.739998,0.306,0.5,0.017
0.749998,0.317,0.5,0.016
0.759998,0.327,0.5,0.016
0.769998,0.336,0.5,0.017
0.779998,0.344,0.5,0.017
0.789998,0.351,0.5,0.016
0.799998,0.357,0.5,0.017
0.809998,0.362,0.5,0.016
0.819998,0.366,0.5,0.016
0.829998,0.369,0.5,0.017
0.839998,0.371,0.5,0.016
0.849998,0.372,0.5,0.017
0.859998,0.372,0.5,0.017
0.869998,0.371,0.5,0.017
0.879998,0.369,0.5,0.016
0.889998,0.366,0.5,0.017
0.899998,0.362,0.5,0.016
0.909998,0.357,0.5,0.016
0.919998,0.351,0.5,0.017
0.929998,0.344,0.5,0.016
0.939998,0.336,0.5,0.017
0.949998,0.327,0.5,0.017
0.959998,0.317,0.5,0.017
0.969998,0.306,0.5,0.016
0.979998,0.294,0.5,0.017
0.989998,0.281,0.5,0.016
0.999998,0.267,0.5,0.017
1.01,0.252,0.5,0.017
1.02,0.236,0.5,0.016
1.03,0.219,0.5,0.017
1.04,0.201,0.5,0.017
1.05,0.182,0.5,0.017
1.06,0.162,0.5,0.016
1.07,0.141,0.5,0.017
1.08,0.119,0.5,0.017
1.09,0.0960003,0.5,0.016
1.1,0.0720003,0.5,0.017
1.11,0.0470003,0.5,0.016
1.12,0.0210003,0.5,0.017
1.13,-0.00599972,0.5,0.017
1.14,-0.0339997,0.5,0.016
1.15,-0.0629997,0.5,0.017
1.16,-0.0929997,0.5,0.017
1.17,-0.124,0.5,0.016
1.18,-0.156,0.5,0.017
1.19,-0.189,0.5,0.017
1.2,-0.223,0.5,0.016
1.21,-0.258,0.5,0.017
1.22,-0.294,0.5,0.017
1.23,-0.331,0.5,0.016
1.24,-0.369,0.5,0.017
1.25,-0.408,0.5,0.017
1.26,-0.448,0.5,0.016
1.27,-0.489,0.5,0.017
1.28,-0.531,0.5,0.017
1.29,-0.574,0.5,0.016
1.3,-0.618,0.5,0.017
1.31,-0.663,0.5,0.017
1.32,-0.709,0.5,0.016
1.33,-0.756,0.5,0.017
1.34,-0.803999,0.5,0.017
1.35,-0.852999,0.5,0.016
1.36,-0.902999,0.5,0.017
1.37,-0.853999,0.5,0.017
1.38,-0.805999,0.5,0.016
1.39,-0.758999,0.5,0.017
1.4,-0.712999,0.5,0.017
1.41,-0.668,0.5,0.016
1.42,-0.624,0.5,0.017
1.43,-0.581,0.5,0.017
1.44,-0.539,0.5,0.016
1.45,-0.498,0.5,0.017
1.46,-0.458,0.5,0.017
1.47,-0.419,0.5,0.016
1.48,-0.381,0.5,0.017
1.49,-0.344,0.5,0.017
1.5,-0.308,0.5,0.016
1.51,-0.273,0.5,0.017
1.52,-0.239,0.5,0.017
1.53,-0.206,0.5,0.016
1.54,-0.174,0.5,0.017
1.55,-0.143,0.5,0.017
1.56,-0.113,0.5,0.016
1.57,-0.0839997,0.5,0.017
1.58,-0.0559997,0.5,0.017
1.59,-0.0289997,0.5,0.016
1.6,-0.00299966,0.5,0.017
1.61,0.0220003,0.5,0.016
1.62,0.0460004,0.5,0.016
1.63,0.0690004,0.5,0.017
1.64,0.0910004,0.5,0.016
1.65,0.112,0.5,0.016
1.66,0.132,0.5,0.017
1.67,0.151,0.5,0.016
1.68,0.169,0.5,0.016
1.69,0.186,0.5,0.017
1.7,0.202,0.5,0.016
1.71,0.217,0.5,0.016
1.72,0.231,0.5,0.017
1.73,0.244,0.5,0.017
1.74,0.256,0.5,0.016
1.75,0.267,0.5,0.017
1.76,0.277,0.5,0.017
1.77,0.286,0.5,0.016
1.78,0.294001,0.5,0.017
1.79,0.301001,0.5,0.016
1.8,0.307001,0.5,0.017
1.81,0.312001,0.5,0.017
1.82,0.316001,0.5,0.016
1.83,0.319001,0.5,0.017
1.84,0.321001,0.5,0.018
1.85,0.322001,0.5,0.015
1.86,0.322001,0.5,0.017
1.87,0.321001,0.5,0.017
1.88,0.319001,0.5,0.016
1.89,0.316001,0.5,0.017
1.9,0.312001,0.5,0.017
1.91,0.307001,0.5,0.016
1.92,0.301001,0.5,0.017
1.93,0.294001,0.5,0.017
1.94,0.286001,0.5,0.016
1.95,0.277001,0.5,0.017
1.96,0.267001,0.5,0.017
1.97,0.256001,0.5,0.016
1.98,0.244001,0.5,0.017
1.99,0.231001,0.5,0.017
2,0.217001,0.5,0.016
2.01,0.202001,0.5,0.017
2.02,0.186001,0.5,0.017
2.03,0.169001,0.5,0.017
2.04,0.151001,0.5,0.016
2.05,0.132001,0.5,0.017
2.06,0.112001,0.5,0.016
2.07,0.0910006,0.5,0.017
2.08,0.0690007,0.5,0.017
2.09,0.0460007,0.5,0.016
2.1,0.0220007,0.5,0.017
2.11,-0.00299933,0.5,0.017
2.12,-0.0289993,0.5,0.016
2.13,-0.0559993,0.5,0.017
2.14,-0.0839993,0.5,0.017
2.15,-0.112999,0.5,0.016
2.16,-0.142999,0.5,0.017
2.17,-0.173999,0.5,0.016
2.18,-0.205999,0.5,0.016
2.19,-0.238999,0.5,0.017
2.2,-0.272999,0.5,0.017
2.21,-0.307999,0.5,0.016
2.22,-0.343999,0.5,0.017
2.23,-0.380999,0.5,0.016
2.24,-0.418999,0.5,0.016
2.25,-0.457999,0.5,0.017
2.26,-0.497999,0.5,0.017
2.27,-0.538999,0.5,0.016
2.28,-0.580999,0.5,0.017
2.29,-0.623999,0.5,0.017
2.3,-0.667999,0.5,0.016
2.31,-0.712999,0.5,0.017
2.32,-0.758999,0.5,0.017
2.33,-0.805999,0.5,0.016
2.34,-0.853999,0.5,0.017
2.35,-0.902999,0.5,0.017
2.36,-0.854999,0.5,0.016
2.37,-0.807999,0.5,0.017
2.38,-0.761999,0.5,0.016
2.39,-0.716999,0.5,0.016
2.4,-0.672999,0.5,0.017
2.41,-0.629999,0.5,0.017
2.42,-0.587999,0.5,0.016
2.43,-0.546999,0.5,0.017
2.44,-0.506999,0.5,0.016
2.45,-0.467999,0.5,0.016
2.46,-0.429999,0.5,0.017
2.47,-0.392999,0.5,0.017
2.48,-0.356999,0.5,0.016
2.49,-0.321999,0.5,0.017
2.5,-0.287999,0.5,0.017
2.51,-0.254999,0.5,0.016
2.52,-0.222999,0.5,0.017
2.53,-0.191999,0.5,0.016
2.54,-0.161999,0.5,0.016
2.55,-0.132999,0.5,0.017
2.56,-0.104999,0.5,0.016
2.57,-0.0779993,0.5,0.017
2.58,-0.0519993,0.5,0.017
2.59,-0.0269993,0.5,0.016
2.6,-0.00299933,0.5,0.016
2.61,0.0200007,0.5,0.017
2.62,0.0420007,0.5,0.017
2.63,0.0630007,0.5,0.016
2.64,0.0830007,0.5,0.017
2.65,0.102001,0.5,0.016
2.66,0.120001,0.5,0.017
2.67,0.137001,0.5,0.017
2.68,0.153001,0.5,0.016
2.69,0.168001,0.5,0.017
2.7,0.182001,0.5,0.017
2.71,0.195001,0.5,0.016
2.72,0.207001,0.5,0.017
2.73,0.218001,0.5,0.017
2.74,0.228001,0.5,0.016
2.75,0.237001,0.5,0.017
2.76,0.245001,0.5,0.017
2.77,0.252001,0.5,0.016
2.78,0.258001,0.5,0.017
2.79,0.263001,0.5,0.017
2.8,0.267001,0.5,0.016
2.81,0.270001,0.5,0.017
2.82,0.272001,0.5,0.017
2.83,0.273001,0.5,0.017
2.84,0.273001,0.5,0.016
2.85,0.272001,0.5,0.017
2.86,0.270001,0.5,0.016
2.87,0.267001,0.5,0.017
2.88,0.263001,0.5,0.017
2.89,0.258001,0.5,0.016
2.9,0.252001,0.5,0.017
2.91,0.245001,0.5,0.017
2.92,0.237001,0.5,0.016
2.93,0.228001,0.5,0.017
2.94,0.218001,0.5,0.017
2.95,0.207001,0.5,0.016
2.96,0.195001,0.5,0.017
2.97,0.182001,0.5,0.017
2.98,0.168001,0.5,0.016
2.99,0.153001,0.5,0.017
3,0.137001,0.5,0.017
3.01,0.12,0.5,0.016
3.02,0.102,0.5,0.017
3.03,0.0830005,0.5,0.017
3.04,0.0630005,0.5,0.016
3.05,0.0420005,0.5,0.017
3.06,0.0200005,0.5,0.017
3.07,-0.00299954,0.5,0.016
3.08,-0.0269995,0.5,0.017
3.09,-0.0519995,0.5,0.017
3.1,-0.0779995,0.5,0.016
3.11,-0.105,0.5,0.017
3.12,-0.133,0.5,0.017
3.13,-0.162,0.5,0.016
3.14,-0.192,0.5,0.017
3.15,-0.223,0.5,0.017
3.16,-0.255,0.5,0.016
3.17,-0.288,0.5,0.017
3.18,-0.322,0.5,0.017
3.19,-0.357,0.5,0.016
3.2,-0.393,0.5,0.017
3.21,-0.43,0.5,0.017
3.22,-0.468,0.5,0.016
3.23,-0.506999,0.5,0.017
3.24,-0.546999,0.5,0.016
3.25,-0.587999,0.5,0.016
3.26,-0.629999,0.5,0.017
